IDs_interactor_A	IDs_interactor_B	interactor_IDs_databases_A	interactor_IDs_databases_B	Taxid_interactor_A	Taxid_interactor_B	Publication_Identifiers	Confidence_values	Host_organisms	bait_prey_status_A	bait_prey_status_B	Interaction_detection_methods	Interaction_types	Interaction_identifiers	Expansion_methods	Features_interactor_A	Features_interactor_B	Identification_method_participant_A	Identification_method_participant_B	binding_region_A_start	binding_region_A_end	binding_region_B_start	binding_region_B_end	binding_region_A_type	binding_region_B_type	pair_id
P17501	P17501	uniprotkb	uniprotkb	46015	46015	18776902	0.56	7108	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15727700|imex:IM-9620-2|dip:DIP-88334E	-	binding-associated region:1-499	binding-associated region:1-499	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	1	499	1	499	binding_associated_region	binding_associated_region	P17501|P17501
P68693	P68693	uniprotkb	uniprotkb	10249	10249	18971333	0.44	562	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15738001|imex:IM-14350-1|dip:DIP-103301E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							P68693|P68693
A5A5U1	A5A5U1	uniprotkb	uniprotkb	284218	284218	18987632	0.62	562	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15738623|imex:IM-17869-1|dip:DIP-189326E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							A5A5U1|A5A5U1
A5A5U1	A5A5U1	uniprotkb	uniprotkb	284218	284218	18987632	0.62	562	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15738656|imex:IM-17869-3|dip:DIP-189326E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							A5A5U1|A5A5U1
A5A5U1	A5A5U1	uniprotkb	uniprotkb	284218	284218	18987632	0.62	562	unspecified role	unspecified role	"psi-mi:""MI:0038""(dynamic light scattering)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15738639|imex:IM-17869-2|dip:DIP-189326E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							A5A5U1|A5A5U1
P03496	P03496	uniprotkb	uniprotkb	211044	211044	18987632	0.74	-1	unspecified role	unspecified role	"psi-mi:""MI:0020""(transmission electron microscopy)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15738672|imex:IM-17869-4|dip:DIP-57082E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							P03496|P03496
Q6DQ33	Q6DQ33	uniprotkb	uniprotkb	284218	284218	19234466	0.56	7108	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15760010|imex:IM-14263-1|dip:DIP-103047E	-	polyprotein fragment:17-338	polyprotein fragment:346-565	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							Q6DQ33|Q6DQ33
Q6DQ33	Q6DQ33	uniprotkb	uniprotkb	284218	284218	19234466	0.56	7108	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15760032|imex:IM-14263-2|dip:DIP-103047E	-	polyprotein fragment:17-338	polyprotein fragment:346-565	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							Q6DQ33|Q6DQ33
Q7SSI0	Q7SSI0	uniprotkb	uniprotkb	11676	11676	19273847	0.56	562	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15763266|imex:IM-14689-1|dip:DIP-103710E	-	binding-associated region:1-99	binding-associated region:1-99	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	1	99	1	99	binding_associated_region	binding_associated_region	Q7SSI0|Q7SSI0
Q7SSI0	Q7SSI0	uniprotkb	uniprotkb	11676	11676	19273847	0.56	562	unspecified role	unspecified role	"psi-mi:""MI:0893""(neutron diffraction)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15763285|imex:IM-14689-2|dip:DIP-103710E	-	binding-associated region:1-99	binding-associated region:1-99	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	1	99	1	99	binding_associated_region	binding_associated_region	Q7SSI0|Q7SSI0
O70632	O70632	uniprotkb	uniprotkb	130763	130763	19383794	0.56	562	unspecified role	unspecified role	"psi-mi:""MI:0077""(nuclear magnetic resonance)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15771833|imex:IM-22431-1|dip:DIP-196128E	-	sufficient binding region:18-60	sufficient binding region:18-60	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	18	60	18	60	sufficient_binding_region	sufficient_binding_region	O70632|O70632
O70632	O70632	uniprotkb	uniprotkb	130763	130763	19383794	0.56	562	unspecified role	unspecified role	"psi-mi:""MI:0030""(cross-linking study)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15771851|imex:IM-22431-2|dip:DIP-196128E	-	sufficient binding region:18-60	sufficient binding region:18-60	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	18	60	18	60	sufficient_binding_region	sufficient_binding_region	O70632|O70632
P07617	P23371	uniprotkb	uniprotkb	10254	10254	19446524	0.44	-1	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15781096|imex:IM-11765-1|dip:DIP-102535E	-	-	binding-associated region:11-479	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"			11	479		binding_associated_region	P07617|P23371
Q71B31	Q71B31	uniprotkb	uniprotkb	11676	11676	19549863	0.66	-1	unspecified role	unspecified role	"psi-mi:""MI:0410""(electron tomography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15790633|imex:IM-14757-1|dip:DIP-103970E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							Q71B31|Q71B31
P0DOF5	P0DOF5	uniprotkb	uniprotkb	381517	381517	19590009	0.62	562	unspecified role	unspecified role	"psi-mi:""MI:0028""(cosedimentation in solution)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15793117|imex:IM-22456-1|dip:DIP-187706E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							P0DOF5|P0DOF5
P0DOF5	P0DOF5	uniprotkb	uniprotkb	381517	381517	19590009	0.62	-1	unspecified role	unspecified role	"psi-mi:""MI:0028""(cosedimentation in solution)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15793133|imex:IM-22456-2|dip:DIP-187706E	-	sufficient binding region:22-46	sufficient binding region:22-46	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	22	46	22	46	sufficient_binding_region	sufficient_binding_region	P0DOF5|P0DOF5
Q99IB8	Q99IB8	uniprotkb	uniprotkb	356411	356411	19590017	0.64	-1	unspecified role	unspecified role	"psi-mi:""MI:0410""(electron tomography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15793230|imex:IM-14772-1|dip:DIP-103985E	-	polyprotein fragment:751-813	polyprotein fragment:751-813	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							Q99IB8|Q99IB8
Q99IB8	Q99IB8	uniprotkb	uniprotkb	356411	356411	19590017	0.64	-1	unspecified role	unspecified role	"psi-mi:""MI:0030""(cross-linking study)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15793266|imex:IM-14772-3|dip:DIP-103985E	-	polyprotein fragment:751-813	polyprotein fragment:751-813	"psi-mi:""MI:0821""(molecular weight estimation by autoradiography)"	"psi-mi:""MI:0821""(molecular weight estimation by autoradiography)"							Q99IB8|Q99IB8
Q99IB8	Q99IB8	uniprotkb	uniprotkb	356411	356411	19590017	0.64	-1	unspecified role	unspecified role	"psi-mi:""MI:0404""(comigration in non denaturing gel electrophoresis)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15793248|imex:IM-14772-2|dip:DIP-103985E	-	polyprotein fragment:751-813	polyprotein fragment:751-813	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"							Q99IB8|Q99IB8
Q99IB8	Q99IB8	uniprotkb	uniprotkb	356411	356411	19590017	0.64	-1	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15793284|imex:IM-14772-4|dip:DIP-103985E	-	polyprotein fragment:751-813	polyprotein fragment:751-813	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							Q99IB8|Q99IB8
P03420	P03420	uniprotkb	uniprotkb	11259	11259	19966279	0.88	-1	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15820295|imex:IM-14909-2|dip:DIP-103702E	-	polyprotein fragment:159-209	polyprotein fragment:482-520	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							P03420|P03420
Q77NN4	Q9J3M8	uniprotkb	uniprotkb	341980	341980	19966293	0.57	9606	prey	bait	"psi-mi:""MI:0006""(anti bait coimmunoprecipitation)"	"psi-mi:""MI:0915""(physical association)"	intact:EBI-15820895|imex:IM-15245-3|dip:DIP-142414E	-	-	-	"psi-mi:""MI:0113""(western blot)"	"psi-mi:""MI:0113""(western blot)"							Q77NN4|Q9J3M8
Q77NN4	Q9J3M8	uniprotkb	uniprotkb	341980	341980	19966293	0.57	9606	bait	prey	"psi-mi:""MI:0006""(anti bait coimmunoprecipitation)"	"psi-mi:""MI:0915""(physical association)"	intact:EBI-15820878|imex:IM-15245-2|dip:DIP-142414E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							Q77NN4|Q9J3M8
P04871	P04871	uniprotkb	uniprotkb	46015	46015	20007786	0.68	7108	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15822432|imex:IM-14903-1|dip:DIP-104259E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							P04871|P04871
A9QPL7	A9QPL7	uniprotkb	uniprotkb	128952	128952	20018665	0.44	562	unspecified role	unspecified role	"psi-mi:""MI:0826""(x ray scattering)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15823444|imex:IM-14918-2|dip:DIP-185486E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							A9QPL7|A9QPL7
Q05127	Q05127	uniprotkb	uniprotkb	128952	128952	20081868	0.44	562	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15829008|imex:IM-14679-1|dip:DIP-103694E	-	binding-associated region:215-340	binding-associated region:215-340	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	215	340	215	340	binding_associated_region	binding_associated_region	Q05127|Q05127
P03420	P03420	uniprotkb	uniprotkb	11259	11259	20098425	0.88	9606	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15829459|imex:IM-14683-1|dip:DIP-103702E	-	binding-associated region:1-513	binding-associated region:1-513	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	1	513	1	513	binding_associated_region	binding_associated_region	P03420|P03420
P03420	P03420	uniprotkb	uniprotkb	11259	11259	20098425	0.88	-1	unspecified role	unspecified role	"psi-mi:""MI:0030""(cross-linking study)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15829477|imex:IM-14683-2|dip:DIP-103702E	-	binding-associated region:1-513	binding-associated region:1-513	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	1	513	1	513	binding_associated_region	binding_associated_region	P03420|P03420
C8BL26	P16749	uniprotkb	uniprotkb	10359	10360	20133758	0.41	4932	prey	bait	"psi-mi:""MI:0018""(two hybrid)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15832741|imex:IM-16247-3|dip:DIP-187335E	-	-	-	"psi-mi:""MI:0078""(nucleotide sequence identification)"	"psi-mi:""MI:0078""(nucleotide sequence identification)"							C8BL26|P16749
P0DOF5	P0DOF5	uniprotkb	uniprotkb	381517	381517	20689043	0.62	-1	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15868476|imex:IM-16465-1|dip:DIP-187706E	-	binding-associated region:25-46	binding-associated region:25-46	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	25	46	25	46	binding_associated_region	binding_associated_region	P0DOF5|P0DOF5
A0A0U5B5J2	A0A0U5B5J2	uniprotkb	uniprotkb	11676	11676	20733078	0.44	-1	unspecified role	unspecified role	"psi-mi:""MI:0030""(cross-linking study)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15872177|imex:IM-16474-1|dip:DIP-187716E	-	-	-	"psi-mi:""MI:0816""(molecular weight estimation by staining)"	"psi-mi:""MI:0816""(molecular weight estimation by staining)"							A0A0U5B5J2|A0A0U5B5J2
C3W5S3	C3W5S3	uniprotkb	uniprotkb	641501	641501	20852645	0.56	7108	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15878871|imex:IM-16004-1|dip:DIP-186592E	-	binding-associated region:82-469	binding-associated region:82-469	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	82	469	82	469	binding_associated_region	binding_associated_region	C3W5S3|C3W5S3
C3W5S3	C3W5S3	uniprotkb	uniprotkb	641501	641501	20852645	0.56	7108	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15878890|imex:IM-16004-2|dip:DIP-186592E	-	binding-associated region:82-469	binding-associated region:82-469	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	82	469	82	469	binding_associated_region	binding_associated_region	C3W5S3|C3W5S3
P04618	P04618	uniprotkb	uniprotkb	11706	11706	20953181	0.62	562	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15885068|imex:IM-16009-1|dip:DIP-186597E	-	binding-associated region:1-70	binding-associated region:1-70	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	1	70	1	70	binding_associated_region	binding_associated_region	P04618|P04618
P04618	P04618	uniprotkb	uniprotkb	11706	11706	20953181	0.62	562	unspecified role	unspecified role	"psi-mi:""MI:0067""(light scattering)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15885086|imex:IM-16009-2|dip:DIP-186597E	-	binding-associated region:1-70	binding-associated region:1-70	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	1	70	1	70	binding_associated_region	binding_associated_region	P04618|P04618
P04618	P04618	uniprotkb	uniprotkb	11706	11706	20953181	0.62	562	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15885105|imex:IM-16009-3|dip:DIP-186597E	-	binding-associated region:1-70	binding-associated region:1-70	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	1	70	1	70	binding_associated_region	binding_associated_region	P04618|P04618
P13699	P13699	uniprotkb	uniprotkb	11622	11622	21085117	0.56	562	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15893114|imex:IM-16267-1|dip:DIP-187381E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							P13699|P13699
P13699	P13699	uniprotkb	uniprotkb	11622	11622	21085117	0.56	562	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15893134|imex:IM-16267-2|dip:DIP-187381E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							P13699|P13699
P03212	P03231	uniprotkb	uniprotkb	10377	10377	21149717	0.6	7108	unspecified role	unspecified role	"psi-mi:""MI:0020""(transmission electron microscopy)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15897786|imex:IM-17158-1|dip:DIP-188155E	-	binding-associated region:24-137	binding-associated region:18-679	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	24	137	18	679	binding_associated_region	binding_associated_region	P03212|P03231
P03212	P03231	uniprotkb	uniprotkb	10377	10377	21149717	0.6	7108	unspecified role	unspecified role	"psi-mi:""MI:0071""(molecular sieving)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15897807|imex:IM-17158-2|dip:DIP-188155E	-	binding-associated region:24-137	binding-associated region:18-679	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	24	137	18	679	binding_associated_region	binding_associated_region	P03212|P03231
P03212	P03231	uniprotkb	uniprotkb	10377	10377	21149717	0.6	7108	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15897829|imex:IM-17158-3|dip:DIP-188155E	-	binding-associated region:24-137	binding-associated region:18-679	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"	24	137	18	679	binding_associated_region	binding_associated_region	P03212|P03231
P08362	P08362	uniprotkb	uniprotkb	11235	11235	21217701	0.44	9534	unspecified role	unspecified role	"psi-mi:""MI:0808""(comigration in sds page)"	"psi-mi:""MI:0195""(covalent binding)"	intact:EBI-15903044|imex:IM-16078-1|dip:DIP-186964E	-	mutation disrupting interaction:154-154,139-139	mutation disrupting interaction:154-154,139-139	"psi-mi:""MI:0113""(western blot)"	"psi-mi:""MI:0113""(western blot)"							P08362|P08362
Q71B31	Q71B31	uniprotkb	uniprotkb	11676	11676	21248851	0.66	562	unspecified role	unspecified role	"psi-mi:""MI:0114""(x-ray crystallography)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15906485|imex:IM-16214-1|dip:DIP-103970E	-	-	-	"psi-mi:""MI:0396""(predetermined participant)"	"psi-mi:""MI:0396""(predetermined participant)"							Q71B31|Q71B31
Q71B31	Q71B31	uniprotkb	uniprotkb	11676	11676	21248851	0.66	562	unspecified role	unspecified role	"psi-mi:""MI:0030""(cross-linking study)"	"psi-mi:""MI:0407""(direct interaction)"	intact:EBI-15906501|imex:IM-16214-2|dip:DIP-103970E	-	mutation:19-19,17-17	mutation:19-19,17-17	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"	"psi-mi:""MI:0818""(molecular weight estimation by coomasie staining)"							Q71B31|Q71B31
